date,customer_id,product_id,product_name,category,price,quantity,total_amount,is_anomaly
2023-06-13,130,70,Product 70,Groceries,165.24,3,495.73,False
2023-04-14,335,19,Product 19,Beauty,275.44,2,550.88,False
2023-02-01,32,81,Product 81,Electronics,166.3,3,498.91,False
2023-04-04,392,15,Product 15,Groceries,203.56,1,203.56,False
2023-11-02,319,73,Product 73,Beauty,298.1,4,1192.4,False
2023-03-04,162,20,Product 20,Clothing,594.35,1,594.35,False
2023-10-18,334,13,Product 13,Home,250.78,4,1003.14,False
2023-08-10,319,93,Product 93,Beauty,325.16,3,975.49,False
2023-05-21,147,73,Product 73,Beauty,390.87,4,1563.46,False
2023-05-23,490,46,Product 46,Electronics,335.87,2,671.74,False
2023-08-02,129,49,Product 49,Home,233.69,4,934.76,False
2023-08-11,415,100,Product 100,Electronics,93.89,3,281.67,False
2023-05-14,381,28,Product 28,Groceries,167.69,1,167.69,False
2023-05-15,191,50,Product 50,Home,70.85,4,283.41,False
2023-12-28,123,28,Product 28,Groceries,163.77,2,327.54,False
2023-01-22,180,56,Product 56,Electronics,191.46,2,382.93,False
2023-08-09,176,34,Product 34,Beauty,162.4,3,487.2,False
2023-06-15,141,72,Product 72,Home,212.94,2,425.88,False
2023-03-28,380,37,Product 37,Groceries,300.75,1,300.75,False
2023-01-02,395,48,Product 48,Beauty,377.38,1,377.38,False
2023-05-02,148,62,Product 62,Beauty,177.6,3,532.8,False
2023-07-26,40,20,Product 20,Clothing,411.72,3,1235.15,False
2023-07-29,308,77,Product 77,Electronics,113.03,4,452.11,False
2023-09-15,295,61,Product 61,Groceries,409.08,3,1227.25,False
2023-01-15,170,57,Product 57,Groceries,471.77,4,1887.06,False
2023-03-31,402,80,Product 80,Beauty,164.65,2,329.3,False
2023-01-01,155,71,Product 71,Home,16.0,3,47.99,False
2023-06-13,357,20,Product 20,Clothing,506.48,4,2025.92,False
2023-02-18,17,63,Product 63,Beauty,522.35,1,522.35,False
2023-07-11,427,26,Product 26,Home,391.31,2,782.63,False
2023-01-25,417,44,Product 44,Home,49.06,1,49.06,False
2023-05-12,159,40,Product 40,Electronics,410.21,4,1640.83,False
2023-07-18,391,25,Product 25,Groceries,211.38,3,634.13,False
2023-07-18,117,67,Product 67,Groceries,152.8,4,611.19,False
2023-09-07,438,44,Product 44,Home,37.35,3,112.05,False
2023-08-17,322,42,Product 42,Home,80.05,2,160.1,False
2023-12-10,185,92,Product 92,Home,94.73,4,378.91,False
2023-02-20,228,51,Product 51,Home,480.74,4,1922.96,False
2023-01-14,241,81,Product 81,Electronics,152.53,4,610.12,False
2023-07-02,461,62,Product 62,Beauty,136.25,2,272.5,False
2023-05-03,324,96,Product 96,Home,196.37,4,785.46,False
2023-02-20,439,1,Product 1,Groceries,612.05,2,1224.11,False
2023-06-27,237,20,Product 20,Clothing,462.18,1,462.18,False
2023-01-03,216,18,Product 18,Home,428.41,4,1713.64,False
2023-09-27,418,100,Product 100,Electronics,97.18,1,97.18,False
2023-01-10,137,98,Product 98,Clothing,424.93,3,1274.79,False
2023-03-22,155,31,Product 31,Clothing,259.01,4,1036.03,False
2023-04-10,88,78,Product 78,Groceries,160.21,3,480.64,False
2023-11-06,19,40,Product 40,Electronics,324.71,1,324.71,False
2023-11-25,322,19,Product 19,Beauty,218.67,4,874.68,False
2023-06-25,301,33,Product 33,Groceries,29.66,3,88.97,False
2023-01-03,221,31,Product 31,Clothing,256.82,1,256.82,False
2023-06-29,384,59,Product 59,Beauty,113.42,4,453.67,False
2023-06-28,10,89,Product 89,Beauty,315.9,2,631.79,False
2023-07-25,4,57,Product 57,Groceries,409.63,4,1638.52,False
2023-01-12,96,10,Product 10,Beauty,371.92,2,743.84,False
2023-09-02,500,2,Product 2,Home,315.95,1,315.95,False
2023-06-08,80,96,Product 96,Home,186.47,1,186.47,False
2023-03-26,113,88,Product 88,Home,142.73,2,285.46,False
2023-03-25,334,30,Product 30,Beauty,582.34,2,1164.68,False
2023-01-07,213,42,Product 42,Home,122.52,1,122.52,False
2023-08-14,194,2,Product 2,Home,334.61,2,669.23,False
2023-08-29,301,100,Product 100,Electronics,90.98,3,272.95,False
2023-01-15,108,51,Product 51,Home,417.03,1,417.03,False
2023-10-19,63,18,Product 18,Home,369.78,4,1479.13,False
2023-06-04,111,87,Product 87,Groceries,46.85,1,46.85,False
2023-05-24,437,88,Product 88,Home,128.87,2,257.74,False
2023-08-15,24,12,Product 12,Groceries,16.24,1,16.24,False
2023-07-03,427,61,Product 61,Groceries,419.43,2,838.86,False
2023-03-01,436,4,Product 4,Home,77.67,4,310.69,False
2023-05-16,10,89,Product 89,Beauty,341.63,1,341.63,False
2023-01-10,309,18,Product 18,Home,503.09,1,503.09,False
2023-08-12,249,68,Product 68,Electronics,130.1,1,130.1,False
2023-11-13,187,95,Product 95,Home,349.97,1,349.97,False
2023-12-23,172,32,Product 32,Clothing,406.94,3,1220.82,False
2023-04-14,384,64,Product 64,Groceries,142.68,1,142.68,False
2023-08-14,403,83,Product 83,Beauty,149.82,3,449.45,False
2023-04-04,363,22,Product 22,Clothing,174.37,4,697.49,False
2023-10-13,460,40,Product 40,Electronics,344.22,2,688.45,False
2023-03-25,4,16,Product 16,Home,220.81,2,441.61,False
2023-05-29,398,3,Product 3,Beauty,96.48,3,289.44,False
2023-08-13,121,34,Product 34,Beauty,178.81,4,715.25,False
2023-08-25,113,17,Product 17,Groceries,254.23,1,254.23,False
2023-06-26,174,75,Product 75,Home,180.81,1,180.81,False
2023-07-30,318,14,Product 14,Clothing,28.59,1,28.59,False
2023-12-17,384,46,Product 46,Electronics,312.33,2,624.66,False
2023-07-17,433,27,Product 27,Groceries,83.06,4,332.23,False
2023-03-21,147,74,Product 74,Clothing,218.28,4,873.13,False
2023-07-08,168,50,Product 50,Home,63.25,3,189.75,False
2023-10-27,449,25,Product 25,Groceries,188.46,1,188.46,False
2023-04-02,249,46,Product 46,Electronics,405.87,3,1217.61,False
2023-04-01,424,1,Product 1,Groceries,503.34,4,2013.37,False
2023-01-21,270,97,Product 97,Groceries,513.14,38,19499.35,True
2023-03-29,480,71,Product 71,Home,15.23,1,15.23,False
2023-10-01,138,87,Product 87,Groceries,42.16,4,168.64,False
2023-04-26,334,79,Product 79,Clothing,397.65,1,397.65,False
2023-03-23,298,89,Product 89,Beauty,393.3,3,1179.89,False
2023-07-05,499,43,Product 43,Home,358.09,1,358.09,False
2023-07-03,433,86,Product 86,Clothing,441.67,3,1325.01,False
2023-10-20,317,13,Product 13,Home,280.46,1,280.46,False
2023-05-06,205,48,Product 48,Beauty,419.68,2,839.37,False
2023-02-04,352,26,Product 26,Home,533.4,4,2133.59,False
2023-01-23,67,95,Product 95,Home,356.13,2,712.26,False
2023-04-13,402,40,Product 40,Electronics,487.34,1,487.34,False
2023-12-03,406,39,Product 39,Beauty,49.94,2,99.88,False
2023-06-16,354,36,Product 36,Clothing,487.01,3,1461.04,False
2023-02-13,49,64,Product 64,Groceries,143.56,2,287.12,False
2023-01-16,417,72,Product 72,Home,247.02,1,247.02,False
2023-04-13,256,85,Product 85,Clothing,296.17,2,592.33,False
2023-12-06,161,54,Product 54,Clothing,21.32,2,42.63,False
2023-08-15,124,5,Product 5,Home,373.66,1,373.66,False
2023-08-28,444,26,Product 26,Home,413.88,3,1241.65,False
2023-01-23,68,78,Product 78,Groceries,147.35,1,147.35,False
2023-11-30,163,82,Product 82,Clothing,207.95,4,831.8,False
2023-12-27,35,88,Product 88,Home,140.78,1,140.78,False
2023-07-10,317,43,Product 43,Home,355.01,4,1420.03,False
2023-05-15,114,14,Product 14,Clothing,34.86,1,34.86,False
2023-11-28,272,60,Product 60,Home,313.14,3,939.43,False
2023-09-27,140,71,Product 71,Home,10.08,3,30.24,False
2023-05-30,213,83,Product 83,Beauty,186.29,3,558.87,False
2023-11-11,134,82,Product 82,Clothing,253.01,1,253.01,False
2023-06-28,292,84,Product 84,Electronics,131.33,2,262.66,False
2023-03-19,375,64,Product 64,Groceries,149.29,4,597.16,False
2023-02-14,90,75,Product 75,Home,181.06,4,724.25,False
2023-05-25,481,93,Product 93,Beauty,428.35,2,856.7,False
2023-12-25,369,8,Product 8,Clothing,345.17,1,345.17,False
2023-06-20,342,76,Product 76,Electronics,195.73,1,195.73,False
2023-09-16,316,70,Product 70,Groceries,132.04,4,528.16,False
2023-07-28,106,77,Product 77,Electronics,125.23,2,250.46,False
2023-01-29,234,27,Product 27,Groceries,101.63,1,101.63,False
2023-04-11,137,35,Product 35,Clothing,291.96,2,583.92,False
2023-01-04,102,15,Product 15,Groceries,216.91,1,216.91,False
2023-07-15,370,36,Product 36,Clothing,470.36,2,940.73,False
2023-03-25,160,79,Product 79,Clothing,392.59,1,392.59,False
2023-11-05,437,22,Product 22,Clothing,149.67,4,598.68,False
2023-10-01,97,55,Product 55,Beauty,82.55,3,247.64,False
2023-04-16,428,72,Product 72,Home,267.27,1,267.27,False
2023-09-06,366,1,Product 1,Groceries,350.9,4,1403.59,False
2023-02-17,152,58,Product 58,Beauty,313.26,2,626.53,False
2023-02-01,391,75,Product 75,Home,197.2,2,394.41,False
2023-02-13,251,9,Product 9,Clothing,109.74,4,438.97,False
2023-05-26,339,19,Product 19,Beauty,256.74,4,1026.98,False
2023-06-17,305,68,Product 68,Electronics,155.0,2,310.0,False
2023-04-18,356,62,Product 62,Beauty,168.29,1,168.29,False
2023-11-08,192,49,Product 49,Home,262.71,3,788.14,False
2023-06-20,437,2,Product 2,Home,377.98,1,377.98,False
2023-12-19,246,87,Product 87,Groceries,54.19,1,54.19,False
2023-07-19,25,99,Product 99,Home,146.7,1,146.7,False
2023-02-14,153,72,Product 72,Home,262.47,3,787.4,False
2023-07-14,225,71,Product 71,Home,12.24,4,48.95,False
2023-10-06,417,56,Product 56,Electronics,136.56,3,409.69,False
2023-04-26,459,93,Product 93,Beauty,526.44,3,1579.32,False
2023-11-06,140,12,Product 12,Groceries,17.71,4,70.82,False
2023-09-28,468,23,Product 23,Beauty,106.87,1,106.87,False
2023-03-08,159,34,Product 34,Beauty,222.16,1,222.16,False
2023-02-25,410,71,Product 71,Home,14.41,4,57.63,False
2023-03-23,150,40,Product 40,Electronics,474.68,3,1424.03,False
2023-08-10,397,33,Product 33,Groceries,27.48,2,54.97,False
2023-09-08,224,41,Product 41,Groceries,132.84,3,398.52,False
2023-05-30,252,63,Product 63,Beauty,461.61,3,1384.83,False
2023-10-28,383,95,Product 95,Home,324.59,4,1298.36,False
2023-01-13,207,57,Product 57,Groceries,529.47,2,1058.94,False
2023-03-06,279,52,Product 52,Clothing,156.68,4,626.73,False
2023-09-14,456,6,Product 6,Groceries,61.49,1,61.49,False
2023-05-06,58,74,Product 74,Clothing,203.06,4,812.26,False
2023-02-20,167,86,Product 86,Clothing,543.91,2,1087.82,False
2023-10-19,61,59,Product 59,Beauty,99.82,1,99.82,False
2023-09-14,15,68,Product 68,Electronics,107.66,3,322.99,False
2023-04-03,234,80,Product 80,Beauty,168.74,2,337.48,False
2023-11-22,499,43,Product 43,Home,385.37,2,770.75,False
2023-09-13,300,23,Product 23,Beauty,97.28,2,194.56,False
2023-04-12,31,36,Product 36,Clothing,543.6,3,1630.81,False
2023-10-21,304,22,Product 22,Clothing,119.4,4,477.62,False
2023-09-27,47,78,Product 78,Groceries,113.76,1,113.76,False
2023-10-25,283,19,Product 19,Beauty,172.38,2,344.76,False
2023-08-28,17,80,Product 80,Beauty,134.05,2,268.1,False
2023-02-18,78,68,Product 68,Electronics,162.21,4,648.82,False
2023-08-15,480,76,Product 76,Electronics,181.26,3,543.78,False
2023-01-15,65,16,Product 16,Home,216.47,3,649.41,False
2023-04-25,205,77,Product 77,Electronics,144.58,4,578.31,False
2023-11-02,290,50,Product 50,Home,63.81,4,255.23,False
2023-09-10,327,26,Product 26,Home,387.79,1,387.79,False
2023-05-15,53,10,Product 10,Beauty,353.81,1,353.81,False
2023-04-28,248,19,Product 19,Beauty,258.69,3,776.06,False
2023-04-27,402,49,Product 49,Home,303.95,3,911.86,False
2023-02-27,134,96,Product 96,Home,215.69,1,215.69,False
2023-10-12,24,26,Product 26,Home,379.98,3,1139.93,False
2023-08-09,120,78,Product 78,Groceries,105.94,2,211.88,False
2023-10-22,144,70,Product 70,Groceries,147.37,2,294.74,False
2023-09-05,38,43,Product 43,Home,333.87,1,333.87,False
2023-07-27,125,83,Product 83,Beauty,157.83,3,473.49,False
2023-05-06,68,45,Product 45,Clothing,67.24,4,268.95,False
2023-12-18,270,96,Product 96,Home,174.63,1,174.63,False
2023-01-19,472,41,Product 41,Groceries,162.32,4,649.26,False
2023-02-22,112,45,Product 45,Clothing,78.96,2,157.93,False
2023-11-03,410,73,Product 73,Beauty,312.32,1,312.32,False
2023-10-27,174,33,Product 33,Groceries,28.64,1,28.64,False
2023-05-16,239,55,Product 55,Beauty,124.26,4,497.05,False
2023-03-26,125,25,Product 25,Groceries,275.01,4,1100.03,False
2023-03-11,380,10,Product 10,Beauty,410.83,1,410.83,False
2023-01-06,227,10,Product 10,Beauty,332.87,4,1331.49,False
2023-04-26,241,16,Product 16,Home,212.56,1,212.56,False
2023-05-05,85,19,Product 19,Beauty,261.6,2,523.2,False
2023-08-15,411,82,Product 82,Clothing,191.57,1,191.57,False
2023-09-14,208,49,Product 49,Home,227.92,1,227.92,False
2023-02-21,310,98,Product 98,Clothing,492.39,3,1477.18,False
2023-06-08,153,71,Product 71,Home,13.3,2,26.59,False
2023-04-07,244,83,Product 83,Beauty,224.78,4,899.12,False
2023-10-25,279,95,Product 95,Home,301.9,2,603.81,False
2023-07-21,152,42,Product 42,Home,99.5,1,99.5,False
2023-05-27,182,63,Product 63,Beauty,439.22,3,1317.66,False
2023-03-01,60,59,Product 59,Beauty,138.63,3,415.9,False
2023-12-04,310,35,Product 35,Clothing,269.78,1,269.78,False
2023-05-06,224,60,Product 60,Home,413.82,2,827.63,False
2023-08-27,326,2,Product 2,Home,325.08,2,650.15,False
2023-08-06,213,22,Product 22,Clothing,138.71,1,138.71,False
2023-12-12,264,100,Product 100,Electronics,118.11,1,118.11,False
2023-12-08,482,64,Product 64,Groceries,126.22,4,504.88,False
2023-07-04,262,78,Product 78,Groceries,124.21,2,248.42,False
2023-07-16,216,10,Product 10,Beauty,279.16,2,558.32,False
2023-10-27,363,77,Product 77,Electronics,106.98,2,213.95,False
2023-10-02,135,19,Product 19,Beauty,184.96,4,739.82,False
2023-01-02,195,81,Product 81,Electronics,150.2,2,300.4,False
2023-08-08,151,74,Product 74,Clothing,140.11,1,140.11,False
2023-09-23,80,5,Product 5,Home,351.3,2,702.61,False
2023-09-04,157,71,Product 71,Home,10.68,1,10.68,False
2023-07-29,91,60,Product 60,Home,330.97,4,1323.9,False
2023-08-13,321,67,Product 67,Groceries,156.72,1,156.72,False
2023-07-24,15,41,Product 41,Groceries,135.18,1,135.18,False
2023-07-06,23,6,Product 6,Groceries,75.44,2,150.87,False
2023-06-20,174,29,Product 29,Clothing,271.02,3,813.07,False
2023-05-14,349,93,Product 93,Beauty,436.78,2,873.56,False
2023-03-22,91,35,Product 35,Clothing,340.18,2,680.36,False
2023-04-22,207,1,Product 1,Groceries,524.43,1,524.43,False
2023-01-07,466,13,Product 13,Home,365.42,4,1461.68,False
2023-12-14,434,99,Product 99,Home,162.67,1,162.67,False
2023-06-13,203,58,Product 58,Beauty,266.48,1,266.48,False
2023-05-23,384,47,Product 47,Clothing,68.59,4,274.36,False
2023-02-04,59,59,Product 59,Beauty,131.94,2,263.88,False
2023-01-28,344,23,Product 23,Beauty,133.36,2,266.71,False
2023-06-26,71,50,Product 50,Home,73.71,2,147.41,False
2023-12-06,148,19,Product 19,Beauty,243.89,4,975.54,False
2023-10-26,491,44,Product 44,Home,39.7,4,158.81,False
2023-02-25,472,6,Product 6,Groceries,95.25,2,190.5,False
2023-04-28,242,88,Product 88,Home,160.61,3,481.83,False
2023-11-13,59,95,Product 95,Home,305.21,1,305.21,False
2023-12-11,170,17,Product 17,Groceries,275.95,1,275.95,False
2023-08-12,496,20,Product 20,Clothing,356.38,1,356.38,False
2023-09-29,472,61,Product 61,Groceries,392.53,2,785.06,False
2023-07-25,353,92,Product 92,Home,85.45,4,341.82,False
2023-05-21,206,69,Product 69,Home,224.32,3,672.97,False
2023-03-21,440,43,Product 43,Home,493.79,1,493.79,False
2023-08-13,127,47,Product 47,Clothing,51.37,3,154.1,False
2023-01-13,312,70,Product 70,Groceries,183.74,3,551.21,False
2023-07-31,365,78,Product 78,Groceries,127.65,4,510.6,False
2023-08-21,21,35,Product 35,Clothing,247.46,4,989.85,False
2023-03-06,304,36,Product 36,Clothing,576.02,4,2304.1,False
2023-05-19,66,10,Product 10,Beauty,377.97,1,377.97,False
2023-09-10,81,63,Product 63,Beauty,353.47,2,706.94,False
2023-12-25,342,2,Product 2,Home,364.77,1,364.77,False
2023-12-31,273,61,Product 61,Groceries,450.07,1,450.07,False
2023-08-08,337,52,Product 52,Clothing,105.65,1,105.65,False
2023-08-25,382,46,Product 46,Electronics,255.26,1,255.26,False
2023-08-28,300,96,Product 96,Home,151.33,3,453.99,False
2023-05-30,444,89,Product 89,Beauty,359.27,2,718.55,False
2023-04-25,87,6,Product 6,Groceries,100.42,2,200.85,False
2023-08-20,221,45,Product 45,Clothing,54.24,3,162.71,False
2023-03-02,218,98,Product 98,Clothing,529.46,4,2117.86,False
2023-03-30,356,80,Product 80,Beauty,169.2,3,507.59,False
2023-02-26,56,21,Product 21,Groceries,361.57,1,361.57,False
2023-01-24,493,48,Product 48,Beauty,441.84,2,883.69,False
2023-05-18,449,99,Product 99,Home,176.87,3,530.61,False
2023-11-24,116,63,Product 63,Beauty,375.78,3,1127.34,False
2023-07-08,470,93,Product 93,Beauty,353.79,4,1415.17,False
2023-08-01,153,64,Product 64,Groceries,93.5,2,187.01,False
2023-07-28,33,2,Product 2,Home,377.4,1,377.4,False
2023-01-25,68,76,Product 76,Electronics,251.24,2,502.47,False
2023-10-16,380,68,Product 68,Electronics,114.43,4,457.73,False
2023-06-26,101,74,Product 74,Clothing,167.72,3,503.15,False
2023-06-23,253,60,Product 60,Home,344.4,3,1033.2,False
2023-11-28,69,44,Product 44,Home,38.08,1,38.08,False
2023-06-08,238,48,Product 48,Beauty,357.65,4,1430.62,False
2023-09-06,3,55,Product 55,Beauty,87.71,3,263.12,False
2023-07-19,246,6,Product 6,Groceries,67.95,2,135.9,False
2023-06-22,175,17,Product 17,Groceries,275.63,1,275.63,False
2023-02-14,183,12,Product 12,Groceries,24.23,1,24.23,False
2023-02-13,260,78,Product 78,Groceries,170.28,4,681.11,False
2023-03-24,159,22,Product 22,Clothing,183.95,2,367.89,False
2023-06-26,123,33,Product 33,Groceries,32.77,4,131.07,False
2023-07-29,480,15,Product 15,Groceries,185.94,2,371.89,False
2023-01-23,436,98,Product 98,Clothing,464.49,3,1393.48,False
2023-11-03,391,94,Product 94,Groceries,333.74,1,333.74,False
2023-03-17,192,45,Product 45,Clothing,74.53,1,74.53,False
2023-07-14,187,90,Product 90,Home,383.81,2,767.61,False
2023-12-15,54,27,Product 27,Groceries,100.24,3,300.71,False
2023-03-06,306,95,Product 95,Home,466.48,1,466.48,False
2023-12-05,132,32,Product 32,Clothing,443.28,2,886.57,False
2023-04-20,456,2,Product 2,Home,458.71,2,917.42,False
2023-04-09,177,79,Product 79,Clothing,460.02,3,1380.06,False
2023-10-27,360,36,Product 36,Clothing,401.12,1,401.12,False
2023-06-19,229,77,Product 77,Electronics,138.49,2,276.98,False
2023-04-08,407,61,Product 61,Groceries,531.63,2,1063.26,False
2023-05-24,388,10,Product 10,Beauty,365.58,2,731.15,False
2023-11-04,323,92,Product 92,Home,94.4,4,377.6,False
2023-07-14,438,70,Product 70,Groceries,170.09,1,170.09,False
2023-08-04,252,13,Product 13,Home,233.9,4,935.58,False
2023-07-02,23,79,Product 79,Clothing,349.17,1,349.17,False
2023-08-22,93,59,Product 59,Beauty,102.73,1,102.73,False
2023-10-09,496,35,Product 35,Clothing,215.15,2,430.29,False
2023-04-23,235,80,Product 80,Beauty,164.11,1,164.11,False
2023-04-15,41,81,Product 81,Electronics,163.96,4,655.83,False
2023-05-16,492,91,Product 91,Electronics,86.22,4,344.87,False
2023-07-10,355,82,Product 82,Clothing,252.76,1,252.76,False
2023-06-15,221,89,Product 89,Beauty,335.16,3,1005.49,False
2023-06-22,113,61,Product 61,Groceries,433.15,1,433.15,False
2023-04-17,300,17,Product 17,Groceries,378.19,1,378.19,False
2023-09-28,18,86,Product 86,Clothing,432.13,4,1728.52,False
2023-09-29,96,96,Product 96,Home,145.33,2,290.65,False
2023-08-16,168,79,Product 79,Clothing,274.04,4,1096.14,False
2023-01-11,409,4,Product 4,Home,64.48,4,257.92,False
2023-08-19,81,3,Product 3,Beauty,76.1,3,228.29,False
2023-06-23,36,91,Product 91,Electronics,88.55,3,265.64,False
2023-02-01,459,92,Product 92,Home,109.98,1,109.98,False
2023-09-18,360,78,Product 78,Groceries,102.93,2,205.86,False
2023-08-23,53,33,Product 33,Groceries,26.65,2,53.31,False
2023-06-14,307,56,Product 56,Electronics,177.7,2,355.41,False
2023-11-02,36,23,Product 23,Beauty,101.98,3,305.95,False
2023-09-11,451,48,Product 48,Beauty,309.11,1,309.11,False
2023-11-01,260,43,Product 43,Home,389.63,1,389.63,False
2023-06-01,238,32,Product 32,Clothing,444.81,1,444.81,False
2023-03-24,196,31,Product 31,Clothing,269.57,1,269.57,False
2023-06-13,402,45,Product 45,Clothing,72.95,4,291.78,False
2023-09-30,227,58,Product 58,Beauty,228.68,4,914.74,False
2023-11-16,437,65,Product 65,Groceries,411.54,1,411.54,False
2023-12-03,198,61,Product 61,Groceries,467.74,1,467.74,False
2023-01-07,383,41,Product 41,Groceries,159.5,1,159.5,False
2023-01-06,121,93,Product 93,Beauty,428.93,4,1715.71,False
2023-02-07,470,39,Product 39,Beauty,56.14,2,112.28,False
2023-06-04,348,76,Product 76,Electronics,198.03,1,198.03,False
2023-09-01,378,54,Product 54,Clothing,19.41,3,58.22,False
2023-08-04,27,38,Product 38,Electronics,132.33,4,529.31,False
2023-02-20,373,98,Product 98,Clothing,535.4,4,2141.6,False
2023-01-13,149,61,Product 61,Groceries,505.26,2,1010.51,False
2023-03-07,154,17,Product 17,Groceries,360.82,2,721.64,False
2023-08-08,5,2,Product 2,Home,298.87,4,1195.49,False
2023-09-11,468,50,Product 50,Home,52.7,4,210.8,False
2023-06-01,382,95,Product 95,Home,328.15,2,656.3,False
2023-04-16,10,44,Product 44,Home,57.34,4,229.35,False
2023-07-03,185,90,Product 90,Home,359.16,3,1077.47,False
2023-12-18,239,69,Product 69,Home,220.73,3,662.18,False
2023-10-22,226,90,Product 90,Home,35.44,3,106.31,True
2023-10-24,360,30,Product 30,Beauty,390.96,2,781.92,False
2023-06-28,273,14,Product 14,Clothing,35.82,1,35.82,False
2023-12-20,9,55,Product 55,Beauty,110.29,4,441.14,False
2023-09-16,385,88,Product 88,Home,109.59,1,109.59,False
2023-09-25,36,78,Product 78,Groceries,96.24,2,192.49,False
2023-05-08,263,72,Product 72,Home,228.0,4,912.02,False
2023-02-20,163,67,Product 67,Groceries,234.1,2,468.2,False
2023-06-23,436,13,Product 13,Home,308.78,2,617.55,False
2023-01-04,155,63,Product 63,Beauty,478.34,2,956.69,False
2023-04-15,53,18,Product 18,Home,520.79,1,520.79,False
2023-11-30,59,93,Product 93,Beauty,354.02,1,354.02,False
2023-04-20,205,85,Product 85,Clothing,324.12,3,972.37,False
2023-11-24,371,38,Product 38,Electronics,132.44,4,529.77,False
2023-02-15,191,100,Product 100,Electronics,131.69,1,131.69,False
2023-04-06,147,86,Product 86,Clothing,543.73,3,1631.2,False
2023-09-26,449,35,Product 35,Clothing,199.1,1,199.1,False
2023-09-09,419,15,Product 15,Groceries,158.38,1,158.38,False
2023-07-09,86,56,Product 56,Electronics,158.16,4,632.65,False
2023-07-24,395,99,Product 99,Home,150.11,3,450.32,False
2023-08-13,220,44,Product 44,Home,41.6,4,166.42,False
2023-06-16,111,47,Product 47,Clothing,57.99,3,173.96,False
2023-05-11,63,40,Product 40,Electronics,417.13,3,1251.4,False
2023-08-06,21,97,Product 97,Groceries,358.96,2,717.92,False
2023-05-23,108,11,Product 11,Clothing,279.99,1,279.99,False
2023-08-05,134,35,Product 35,Clothing,231.68,2,463.37,False
2023-09-25,79,89,Product 89,Beauty,269.96,4,1079.84,False
2023-04-03,21,7,Product 7,Home,24.73,1,24.73,False
2023-08-19,9,90,Product 90,Home,335.16,4,1340.65,False
2023-09-13,396,90,Product 90,Home,297.41,4,1189.65,False
2023-03-09,242,71,Product 71,Home,17.37,2,34.73,False
2023-04-02,246,68,Product 68,Electronics,183.98,2,367.96,False
2023-01-19,480,13,Product 13,Home,347.31,3,1041.93,False
2023-12-22,301,2,Product 2,Home,421.34,4,1685.35,False
2023-04-27,233,4,Product 4,Home,66.28,3,198.85,False
2023-06-29,98,6,Product 6,Groceries,77.05,2,154.11,False
2023-08-22,475,96,Product 96,Home,160.25,4,641.0,False
2023-09-24,345,44,Product 44,Home,37.2,4,148.8,False
2023-02-27,476,13,Product 13,Home,347.22,2,694.45,False
2023-08-08,455,25,Product 25,Groceries,206.07,3,618.21,False
2023-07-12,84,18,Product 18,Home,407.62,1,407.62,False
2023-03-13,358,14,Product 14,Clothing,35.55,3,106.65,False
2023-10-13,50,37,Product 37,Groceries,231.1,4,924.41,False
2023-06-28,283,56,Product 56,Electronics,148.23,2,296.47,False
2023-06-25,478,42,Product 42,Home,110.99,4,443.97,False
2023-08-23,438,61,Product 61,Groceries,395.52,1,395.52,False
2023-10-18,469,89,Product 89,Beauty,261.11,4,1044.45,False
2023-04-15,352,22,Product 22,Clothing,199.79,1,199.79,False
2023-04-11,336,84,Product 84,Electronics,141.14,1,141.14,False
2023-02-23,263,32,Product 32,Clothing,563.11,2,1126.21,False
2023-11-18,351,54,Product 54,Clothing,19.4,4,77.61,False
2023-08-28,134,7,Product 7,Home,16.22,3,48.65,False
2023-03-19,250,21,Product 21,Groceries,322.44,1,322.44,False
2023-06-20,341,68,Product 68,Electronics,150.13,3,450.38,False
2023-04-05,105,11,Product 11,Clothing,325.02,4,1300.06,False
2023-10-25,225,71,Product 71,Home,11.44,2,22.89,False
2023-04-23,384,91,Product 91,Electronics,92.97,4,371.89,False
2023-09-30,153,93,Product 93,Beauty,375.28,4,1501.13,False
2023-09-05,182,69,Product 69,Home,168.32,4,673.27,False
2023-02-04,484,72,Product 72,Home,255.84,4,1023.37,False
2023-11-18,1,85,Product 85,Clothing,263.33,2,526.67,False
2023-07-21,99,1,Product 1,Groceries,428.22,2,856.44,False
2023-07-29,184,66,Product 66,Home,154.83,4,619.33,False
2023-07-09,81,65,Product 65,Groceries,365.64,1,365.64,False
2023-09-05,109,83,Product 83,Beauty,141.6,3,424.81,False
2023-12-28,240,77,Product 77,Electronics,130.79,2,261.57,False
2023-02-04,394,67,Product 67,Groceries,200.05,4,800.19,False
2023-05-21,38,28,Product 28,Groceries,165.75,1,165.75,False
2023-11-03,36,53,Product 53,Home,223.75,1,223.75,False
2023-06-21,319,36,Product 36,Clothing,456.1,2,912.2,False
2023-03-28,171,78,Product 78,Groceries,172.49,1,172.49,False
2023-07-16,223,91,Product 91,Electronics,74.67,1,74.67,False
2023-06-16,400,73,Product 73,Beauty,339.34,3,1018.02,False
2023-01-26,376,98,Product 98,Clothing,437.22,1,437.22,False
2023-02-22,167,17,Product 17,Groceries,360.88,2,721.76,False
2023-04-25,311,81,Product 81,Electronics,172.32,1,172.32,False
2023-09-02,261,100,Product 100,Electronics,87.96,4,351.82,False
2023-09-05,103,56,Product 56,Electronics,143.59,2,287.18,False
